os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 5600 OEM/5600 XT / 5700/5700 XT,16293816,7.0.11-76070011-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
54.7907,18.2513,25.8278,71,67,61,1585,875,3.18206,101,8.38482,4815090307
58.7051,17.0343,25.8278,71,67,61,1585,875,3.18206,101,8.38482,4915187906
57.6478,17.3467,30.3237,71,66,60,1601,875,3.18206,106,8.37159,5015281274
58.722,17.0294,30.3237,71,66,60,1601,875,3.18206,106,8.37159,5115369043
58.341,17.1406,30.3237,71,66,60,1601,875,3.18206,106,8.37159,5215452452
61.0398,16.3828,30.3237,71,66,60,1601,875,3.18206,106,8.37159,5315537710
60.0762,16.6455,30.3237,71,66,60,1601,875,3.18206,106,8.37159,5415625399
60.7958,16.4485,34.1021,70,66,61,1655,875,3.18206,108,8.403,5515714688
60.0117,16.6634,34.1021,70,66,61,1655,875,3.18206,108,8.403,5615805046
56.0849,17.8301,34.1021,70,66,61,1655,875,3.18206,108,8.403,5715887505
56.5773,17.6749,34.1021,70,66,61,1655,875,3.18206,108,8.403,5815978544
59.7041,16.7493,34.1021,70,66,61,1655,875,3.18206,108,8.403,5916069832
59.613,16.7749,31.8937,70,66,61,1656,875,3.18215,107,8.42715,6016153431
60.797,16.4482,31.8937,70,66,61,1656,875,3.18215,107,8.42715,6116238889
61.1367,16.3568,31.8937,70,66,61,1656,875,3.18215,107,8.42715,6216324558
58.7399,17.0242,31.8937,70,66,61,1656,875,3.18215,107,8.42715,6316414067
58.2342,17.172,31.8937,70,66,61,1656,875,3.18215,107,8.42715,6416508195
60.8875,16.4237,27.9863,72,65,61,1657,875,3.18224,111,8.43065,6516593064
62.0706,16.1107,27.9863,72,65,61,1657,875,3.18224,111,8.43065,6616677973
59.5006,16.8066,27.9863,72,65,61,1657,875,3.18224,111,8.43065,6716765871
60.8055,16.4459,27.9863,72,65,61,1657,875,3.18224,111,8.43065,6816854530
59.6383,16.7678,27.9863,72,65,61,1657,875,3.18224,111,8.43065,6916954389
61.2391,16.3294,27.3333,71,65,60,1530,875,3.16743,98,8.44487,7017008597
60.1463,16.6261,27.3333,71,65,60,1530,875,3.16743,98,8.44487,7117095476
60.0106,16.6637,27.3333,71,65,60,1530,875,3.16743,98,8.44487,7217183534
58.8544,16.9911,27.3333,71,65,60,1530,875,3.16743,98,8.44487,7317266533
58.8461,16.9935,27.3333,71,65,60,1530,875,3.16743,98,8.44487,7417358552
61.7428,16.1962,29.6928,71,64,60,1526,875,3.16743,101,8.46371,7517447050
61.6152,16.2298,29.6928,71,64,60,1526,875,3.16743,101,8.46371,7617538509
59.796,16.7235,29.6928,71,64,60,1526,875,3.16743,101,8.46371,7717626428
60.5064,16.5272,29.6928,71,64,60,1526,875,3.16743,101,8.46371,7817715876
59.8026,16.7217,29.6928,71,64,60,1526,875,3.16743,101,8.46371,7917810805
60.0757,16.6457,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8017903314
59.7125,16.7469,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8117993822
80.6211,12.4037,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8218089711
59.6451,16.7658,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8318179579
59.3357,16.8533,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8418267858
60.6695,16.4827,28.7829,71,64,60,1524,875,3.16743,98,8.4874,8518357027
59.0018,16.9486,27.9146,72,63,60,1513,875,3.16743,100,8.49895,8618441975
58.2937,17.1545,27.9146,72,63,60,1513,875,3.16743,100,8.49895,8718535874
60.2773,16.59,27.9146,72,63,60,1513,875,3.16743,100,8.49895,8818630523
59.0896,16.9235,27.9146,72,63,60,1513,875,3.16743,100,8.49895,8918721631
56.8527,17.5893,27.9146,72,63,60,1513,875,3.16743,100,8.49895,9018813980
58.9839,16.9538,27.5338,69,63,60,1437,875,3.16743,94,8.49853,9118904889
62.6268,15.9676,27.5338,69,63,60,1437,875,3.16743,94,8.49853,9218990037
57.4121,17.4179,27.5338,69,63,60,1437,875,3.16743,94,8.49853,9319086066
58.115,17.2073,27.5338,69,63,60,1437,875,3.16743,94,8.49853,9419184774
59.729,16.7423,27.5338,69,63,60,1437,875,3.16743,94,8.49853,9519274743
57.8235,17.294,23.7937,71,63,60,1507,875,3.16743,99,8.50068,9619528612
59.303,16.8625,23.7937,71,63,60,1507,875,3.16743,99,8.50068,9719617500
59.221,16.8859,23.7937,71,63,60,1507,875,3.16743,99,8.50068,9819702589
61.0344,16.3842,23.7937,71,63,60,1507,875,3.16743,99,8.50068,9919786468
58.6662,17.0456,23.7937,71,63,60,1507,875,3.16743,99,8.50068,10019883346
59.9444,16.6821,27.7686,70,62,60,1526,875,3.16743,98,8.49237,10119973285
60.5544,16.5141,27.7686,70,62,60,1526,875,3.16743,98,8.49237,10220073514
58.5469,17.0803,27.7686,70,62,60,1526,875,3.16743,98,8.49237,10320161562
60.103,16.6381,27.7686,70,62,60,1526,875,3.16743,98,8.49237,10420250271
59.4178,16.83,27.7686,70,62,60,1526,875,3.16743,98,8.49237,10520341589
59.2183,16.8867,26.7442,69,62,60,1542,875,3.16743,93,8.49358,10620426938
58.5237,17.0871,26.7442,69,62,60,1542,875,3.16743,93,8.49358,10720513787
51.5296,19.4063,26.7442,69,62,60,1542,875,3.16743,93,8.49358,10820606525
60.7145,16.4705,26.7442,69,62,60,1542,875,3.16743,93,8.49358,10920721214
59.0899,16.9234,26.7442,69,62,60,1542,875,3.16743,93,8.49358,11020816673
61.8304,16.1733,30.8748,71,62,60,1497,875,3.16743,101,8.51077,11120902721
60.7976,16.448,30.8748,71,62,60,1497,875,3.16743,101,8.51077,11220992290
62.4214,16.0202,30.8748,71,62,60,1497,875,3.16743,101,8.51077,11321087089
58.8189,17.0013,30.8748,71,62,60,1497,875,3.16743,101,8.51077,11421178967
58.8101,17.0039,30.8748,71,62,60,1497,875,3.16743,101,8.51077,11521270296
57.6954,17.3324,22.8477,72,61,60,1531,875,3.16743,100,8.50098,11621358034
58.9049,16.9765,22.8477,72,61,60,1531,875,3.16743,100,8.50098,11721446073
58.987,16.9529,22.8477,72,61,60,1531,875,3.16743,100,8.50098,11821536922
62.8485,15.9113,22.8477,72,61,60,1531,875,3.16743,100,8.50098,11921624330
59.4079,16.8328,22.8477,72,61,60,1531,875,3.16743,100,8.50098,12021714439
58.3365,17.1419,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12121800428
58.8897,16.9809,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12221888416
59.2254,16.8847,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12322031065
58.6424,17.0525,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12422125124
55.9567,17.871,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12522213132
60.4701,16.5371,26.7241,71,61,60,1486,875,3.16743,99,8.52372,12622299851
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,12722386149
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,12822471618
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,12922571607
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13022681495
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13122768274
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13222906133
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13323028551
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13423117920
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13523216159
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13623309877
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13723397186
59.8198,16.7169,24.9587,70,61,60,1529,875,3.16743,97,8.52793,13823482195
110.286,9.06732,37.7139,16,62,56,800,875,3.16758,35,8.69331,13923586293
63.7318,15.6908,37.7139,16,62,56,800,875,3.16758,35,8.69331,14023674052
59.9003,16.6944,37.7139,16,62,56,800,875,3.16758,35,8.69331,14123760120
53.2567,18.777,37.7139,16,62,56,800,875,3.16758,35,8.69331,14223848349
58.6628,17.0466,37.7139,16,62,56,800,875,3.16758,35,8.69331,14323948018
58.8063,17.005,32.8859,72,62,59,1531,875,3.16391,103,8.68859,14424030796
59.7029,16.7496,32.8859,72,62,59,1531,875,3.16391,103,8.68859,14524125445
61.1749,16.3466,32.8859,72,62,59,1531,875,3.16391,103,8.68859,14624210754
61.555,16.2456,32.8859,72,62,59,1531,875,3.16391,103,8.68859,14724294792
60.6032,16.5008,32.8859,72,62,59,1531,875,3.16391,103,8.68859,14824375791
60.1189,16.6337,27.7586,72,61,59,1531,875,3.16391,103,8.67674,14924456579
59.727,16.7428,27.7586,72,61,59,1531,875,3.16391,103,8.67674,15024537698
60.1173,16.6342,27.7586,72,61,59,1531,875,3.16391,103,8.67674,15124625337
59.4798,16.8124,27.7586,72,61,59,1531,875,3.16391,103,8.67674,15224708775
59.454,16.8197,27.7586,72,61,59,1531,875,3.16391,103,8.67674,15324790334
59.8906,16.6971,27.7586,72,61,59,1554,875,3.16391,100,8.67883,15424875863
60.891,16.4228,27.7586,72,61,59,1554,875,3.16391,100,8.67883,15524961431
58.6841,17.0404,27.7586,72,61,59,1554,875,3.16391,100,8.67883,15625029190
60.9724,16.4009,27.7586,72,61,59,1554,875,3.16391,100,8.67883,15725131359
60.1901,16.614,27.7586,72,61,59,1554,875,3.16391,100,8.67883,15825214177
60.708,16.4723,25.4766,71,61,59,1612,875,3.16391,103,8.67617,15925298166
59.0903,16.9232,25.4766,71,61,59,1612,875,3.16391,103,8.67617,16025380584
57.4718,17.3998,25.4766,71,61,59,1612,875,3.16391,103,8.67617,16125467583
59.5646,16.7885,25.4766,71,61,59,1612,875,3.16391,103,8.67617,16226005382
65.3273,15.3075,25.4766,71,61,59,1612,875,3.16391,103,8.67617,16326115301
60.5164,16.5244,51.3986,73,62,59,1643,875,2.99142,107,8.41452,16426210009
63.718,15.6941,51.3986,73,62,59,1643,875,2.99142,107,8.41452,16526311248
63.2638,15.8068,51.3986,73,62,59,1643,875,2.99142,107,8.41452,16626413806
59.6955,16.7517,51.3986,73,62,59,1643,875,2.99142,107,8.41452,16726509655
62.0972,16.1038,51.3986,73,62,59,1643,875,2.99142,107,8.41452,16826614564
61.7626,16.191,47.0687,72,62,60,1688,875,2.95664,113,8.41185,16926695312
60.2329,16.6022,47.0687,72,62,60,1688,875,2.95664,113,8.41185,17026788941
59.0539,16.9337,47.0687,72,62,60,1688,875,2.95664,113,8.41185,17126878990
58.6641,17.0462,47.0687,72,62,60,1688,875,2.95664,113,8.41185,17226966388
61.2276,16.3325,47.0687,72,62,60,1688,875,2.95664,113,8.41185,17327029527
60.3494,16.5702,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17427101226
63.8059,15.6725,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17527184614
63.4966,15.7489,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17627268523
60.7223,16.4684,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17727354391
59.6243,16.7717,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17827448230
72.7969,13.7369,26.3866,71,62,59,1670,875,2.9566,111,8.45418,17927531969
58.5406,17.0822,31.3356,68,62,60,1687,875,2.9567,113,8.47417,18027618347
56.731,17.627,31.3356,68,62,60,1687,875,2.9567,113,8.47417,18127708306
65.4231,15.2851,31.3356,68,62,60,1687,875,2.9567,113,8.47417,18227802315
60.1796,16.6169,31.3356,68,62,60,1687,875,2.9567,113,8.47417,18327899483
59.6228,16.7721,31.3356,68,62,60,1687,875,2.9567,113,8.47417,18427995302
59.3289,16.8552,39.0625,63,62,59,1691,875,2.95697,113,8.46732,18528102921
59.9815,16.6718,39.0625,63,62,59,1691,875,2.95697,113,8.46732,18628623159
59.468,16.8158,39.0625,63,62,59,1691,875,2.95697,113,8.46732,18728716048
58.8469,16.9933,39.0625,63,62,59,1691,875,2.95697,113,8.46732,18828802687
64.4148,15.5244,39.0625,63,62,59,1691,875,2.95697,113,8.46732,18928891815
62.7184,15.9443,36.1775,64,62,60,1732,875,2.95697,116,8.47629,19028983044
60.1578,16.623,36.1775,64,62,60,1732,875,2.95697,116,8.47629,19129036122
60.5434,16.5171,36.1775,64,62,60,1732,875,2.95697,116,8.47629,19229134951
60.4558,16.541,36.1775,64,62,60,1732,875,2.95697,116,8.47629,19329221610
59.0265,16.9416,36.1775,64,62,60,1732,875,2.95697,116,8.47629,19429307368
58.4895,17.0971,26.506,65,62,60,1768,875,2.95697,116,8.48384,19529401547
62.3336,16.0427,26.506,65,62,60,1768,875,2.95697,116,8.48384,19629501446
59.6156,16.7741,26.506,65,62,60,1768,875,2.95697,116,8.48384,19729587624
62.1087,16.1008,26.506,65,62,60,1768,875,2.95697,116,8.48384,19829673733
59.4053,16.8335,26.506,65,62,60,1768,875,2.95697,116,8.48384,19929759092
59.7943,16.724,23.6453,64,62,60,1758,875,2.95697,114,8.48203,20029848880
59.4559,16.8192,23.6453,64,62,60,1758,875,2.95697,114,8.48203,20129896779
59.2685,16.8724,23.6453,64,62,60,1758,875,2.95697,114,8.48203,20230003547
58.2962,17.1538,23.6453,64,62,60,1758,875,2.95697,114,8.48203,20330103956
59.0255,16.9418,23.6453,64,62,60,1758,875,2.95697,114,8.48203,20430195145
59.5923,16.7807,26.8166,65,62,59,1774,875,2.95707,117,8.4687,20530296923
59.0463,16.9359,26.8166,65,62,59,1774,875,2.95707,117,8.4687,20630390592
62.1203,16.0978,26.8166,65,62,59,1774,875,2.95707,117,8.4687,20730482021
61.0753,16.3732,26.8166,65,62,59,1774,875,2.95707,117,8.4687,20830570179
59.1413,16.9086,26.8166,65,62,59,1774,875,2.95707,117,8.4687,20930658058
60.1199,16.6334,22.3549,63,61,59,1730,875,2.95716,113,8.47878,21030744907
59.6823,16.7554,22.3549,63,61,59,1730,875,2.95716,113,8.47878,21130833465
59.9589,16.6781,22.3549,63,61,59,1730,875,2.95716,113,8.47878,21230919424
60.0943,16.6405,22.3549,63,61,59,1730,875,2.95716,113,8.47878,21331004912
60.8644,16.43,22.3549,63,61,59,1730,875,2.95716,113,8.47878,21431113641
60.4671,16.5379,23.8411,60,61,59,1677,875,2.95716,100,8.48088,21531199960
60.5537,16.5143,23.8411,60,61,59,1677,875,2.95716,100,8.48088,21631282208
62.251,16.064,23.8411,60,61,59,1677,875,2.95716,100,8.48088,21731364517
59.2361,16.8816,23.8411,60,61,59,1677,875,2.95716,100,8.48088,21831446746
60.3199,16.5783,23.8411,60,61,59,1677,875,2.95716,100,8.48088,21931532034
60.0337,16.6573,24.618,61,61,58,1705,875,2.95716,102,8.48369,22031619913
61.9916,16.1312,24.618,61,61,58,1705,875,2.95716,102,8.48369,22131703732
58.9577,16.9613,24.618,61,61,58,1705,875,2.95716,102,8.48369,22231790460
60.5438,16.517,24.618,61,61,58,1705,875,2.95716,102,8.48369,22331873059
60.0109,16.6636,24.618,61,61,58,1705,875,2.95716,102,8.48369,22431954397
57.7164,17.3261,24.2574,60,61,59,1677,875,2.95544,99,8.479,22532040276
60.1603,16.6222,24.2574,60,61,59,1677,875,2.95544,99,8.479,22632133275
61.0433,16.3818,24.2574,60,61,59,1677,875,2.95544,99,8.479,22732221133
59.886,16.6984,24.2574,60,61,59,1677,875,2.95544,99,8.479,22832308902
61.0286,16.3858,24.2574,60,61,59,1677,875,2.95544,99,8.479,22932391911
60.9256,16.4135,26.2376,60,61,58,1668,875,2.95544,98,8.46881,23032478029
58.4369,17.1125,26.2376,60,61,58,1668,875,2.95544,98,8.46881,23135046169
58.2186,17.1766,26.2376,60,61,58,1668,875,2.95544,98,8.46881,23235149697
59.3225,16.857,26.2376,60,61,58,1668,875,2.95544,98,8.46881,23335238536
60.7451,16.4622,26.2376,60,61,58,1668,875,2.95544,98,8.46881,23435327214
61.3366,16.3035,32.4958,57,61,58,1621,875,2.95544,94,8.45694,23535413403
60.6366,16.4917,32.4958,57,61,58,1621,875,2.95544,94,8.45694,23635498892
58.8982,16.9784,32.4958,57,61,58,1621,875,2.95544,94,8.45694,23735585610
60.9458,16.408,32.4958,57,61,58,1621,875,2.95544,94,8.45694,23835670479
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,23935757118
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24035858936
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24135951925
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24236047704
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24336151822
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24436243501
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24536315219
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24636420728
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24736511377
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24836600475
59.4618,16.8175,32.4958,57,61,58,1621,875,2.95544,94,8.45694,24936697864
79.072,12.6467,38.1998,11,62,55,800,875,2.95544,34,8.57388,25036792683
61.3984,16.2871,38.1998,11,62,55,800,875,2.95544,34,8.57388,25136880021
59.5539,16.7915,38.1998,11,62,55,800,875,2.95544,34,8.57388,25236965050
58.9172,16.973,38.1998,11,62,55,800,875,2.95544,34,8.57388,25337052449
60.2593,16.595,38.1998,11,62,55,800,875,2.95544,34,8.57388,25437138487
61.5652,16.2429,27.5459,34,62,57,1120,875,2.95196,62,8.36576,25537222166
59.299,16.8637,27.5459,34,62,57,1120,875,2.95196,62,8.36576,25637311514
60.057,16.6508,27.5459,34,62,57,1120,875,2.95196,62,8.36576,25737406263
60.2968,16.5846,27.5459,34,62,57,1120,875,2.95196,62,8.36576,25837492572
58.0091,17.2387,27.5459,34,62,57,1120,875,2.95196,62,8.36576,25937577160
60.0311,16.658,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26037672859
57.8416,17.2886,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26137765258
59.5241,16.7999,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26237858976
59.7918,16.7247,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26337944435
61.1738,16.3469,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26438031454
61.1977,16.3405,31.2187,60,62,58,1693,875,2.95196,99,8.27876,26538127712
59.5854,16.7826,27.7597,62,62,58,1708,875,2.94754,106,8.31315,26638204981
63.3623,15.7823,27.7597,62,62,58,1708,875,2.94754,106,8.31315,26738292049
60.6912,16.4768,27.7597,62,62,58,1708,875,2.94754,106,8.31315,26838376118
59.275,16.8705,27.7597,62,62,58,1708,875,2.94754,106,8.31315,26938458277
62.5477,15.9878,27.7597,62,62,58,1708,875,2.94754,106,8.31315,27038548035
61.0479,16.3806,26.6129,62,62,58,1720,875,2.94754,108,8.33582,27138639374
60.3815,16.5614,26.6129,62,62,58,1720,875,2.94754,108,8.33582,27238733643
59.543,16.7946,26.6129,62,62,58,1720,875,2.94754,108,8.33582,27338826621
59.6758,16.7572,26.6129,62,62,58,1720,875,2.94754,108,8.33582,27438922990
62.7723,15.9306,26.6129,62,62,58,1720,875,2.94754,108,8.33582,27539012509
60.3352,16.5741,27.3312,59,62,57,1619,875,2.94754,91,8.3511,27639106727
59.1525,16.9055,27.3312,59,62,57,1619,875,2.94754,91,8.3511,27739191916
59.1543,16.9049,27.3312,59,62,57,1619,875,2.94754,91,8.3511,27839278914
60.4057,16.5547,27.3312,59,62,57,1619,875,2.94754,91,8.3511,27939365393
60.964,16.4031,27.3312,59,62,57,1619,875,2.94754,91,8.3511,28039458502
60.236,16.6014,25.3566,60,61,57,1594,875,2.89534,87,8.36177,28139543140
59.399,16.8353,25.3566,60,61,57,1594,875,2.89534,87,8.36177,28239628899
60.4251,16.5494,25.3566,60,61,57,1594,875,2.89534,87,8.36177,28339730768
60.1064,16.6372,25.3566,60,61,57,1594,875,2.89534,87,8.36177,28439823096
61.8054,16.1798,25.3566,60,61,57,1594,875,2.89534,87,8.36177,28539914545
57.8465,17.2871,26.5802,59,61,56,1563,875,2.89534,84,8.36063,28640001154
60.4798,16.5344,26.5802,59,61,56,1563,875,2.89534,84,8.36063,28740056532
61.6002,16.2337,26.5802,59,61,56,1563,875,2.89534,84,8.36063,28840144361
60.7715,16.4551,26.5802,59,61,56,1563,875,2.89534,84,8.36063,28940234719
58.6438,17.0521,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29040323028
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29140406887
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29240493355
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29340580834
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29440670673
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29540768031
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29640837810
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29740921149
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29841013407
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,29941055896
60.1217,16.6329,26.5802,59,61,56,1563,875,2.89534,84,8.36063,30041147724
