os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 5600 OEM/5600 XT / 5700/5700 XT,16293816,7.0.11-76070011-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
60.2697,16.5921,25.0825,58,64,52,1208,875,2.42716,56,7.08236,2246259133
60.7217,16.4686,25.0825,58,64,52,1208,875,2.42716,56,7.08236,2346343521
59.475,16.8138,25.0825,58,64,52,1208,875,2.42716,56,7.08236,2446430880
59.3645,16.8451,25.0825,58,64,52,1208,875,2.42716,56,7.08236,2546514379
59.2364,16.8815,25.0825,58,64,52,1208,875,2.42716,56,7.08236,2646598877
59.72,16.7448,33.719,58,64,52,1186,875,2.39182,55,7.09619,2746684876
59.5229,16.8003,33.719,58,64,52,1186,875,2.39182,55,7.09619,2846769174
61.7131,16.204,33.719,58,64,52,1186,875,2.39182,55,7.09619,2946853743
59.8707,16.7027,33.719,58,64,52,1186,875,2.39182,55,7.09619,3046940942
59.5646,16.7885,33.719,58,64,52,1186,875,2.39182,55,7.09619,3147007860
60.6131,16.4981,27.3038,58,64,53,1199,875,2.40524,55,7.11509,3247104469
61.397,16.2874,27.3038,58,64,53,1199,875,2.40524,55,7.11509,3347192518
59.6943,16.752,27.3038,58,64,53,1199,875,2.40524,55,7.11509,3447282476
59.7808,16.7278,27.3038,58,64,53,1199,875,2.40524,55,7.11509,3547368405
60.7206,16.4689,27.3038,58,64,53,1199,875,2.40524,55,7.11509,3647452974
59.3329,16.8541,25.9504,60,63,52,1215,875,2.38685,55,7.12025,3747535582
59.2234,16.8852,25.9504,60,63,52,1215,875,2.38685,55,7.12025,3847621341
60.3221,16.5777,25.9504,60,63,52,1215,875,2.38685,55,7.12025,3947714299
60.0302,16.6583,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4047800618
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4147886497
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4247983225
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4348100234
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4448199423
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4548278651
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4648371640
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4748432839
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4848529087
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,4948635016
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,5048739254
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,5148893383
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,5249014612
45.4828,21.9863,25.9504,60,63,52,1215,875,2.38685,55,7.12025,5349152020
55.3872,18.0547,44.1923,30,64,52,808,875,3.12393,39,7.58858,5449256579
58.95,16.9635,44.1923,30,64,52,808,875,3.12393,39,7.58858,5549357338
59.3016,16.863,44.1923,30,64,52,808,875,3.12393,39,7.58858,5649470136
59.6634,16.7607,44.1923,30,64,52,808,875,3.12393,39,7.58858,5749571515
61.2579,16.3244,44.1923,30,64,52,808,875,3.12393,39,7.58858,5849666844
60.0743,16.6461,33.9688,48,63,55,1232,875,3.13064,75,7.60853,5949762282
60.1632,16.6214,33.9688,48,63,55,1232,875,3.13064,75,7.60853,6049856641
63.1172,15.8435,33.9688,48,63,55,1232,875,3.13064,75,7.60853,6149945270
60.084,16.6434,33.9688,48,63,55,1232,875,3.13064,75,7.60853,6250016538
58.5664,17.0746,33.9688,48,63,55,1232,875,3.13064,75,7.60853,6350114527
61.0942,16.3682,27.883,66,63,56,1801,875,3.13064,122,7.61179,6450208535
60.7735,16.4545,27.883,66,63,56,1801,875,3.13064,122,7.61179,6550303594
59.3045,16.8621,27.883,66,63,56,1801,875,3.13064,122,7.61179,6650408583
61.1073,16.3646,27.883,66,63,56,1801,875,3.13064,122,7.61179,6750498571
60.2711,16.5917,27.883,66,63,56,1801,875,3.13064,122,7.61179,6850588310
59.835,16.7126,28.6667,68,63,56,1825,875,3.13064,129,7.61513,6950673899
61.559,16.2446,28.6667,68,63,56,1825,875,3.13064,129,7.61513,7050762757
60.1561,16.6234,28.6667,68,63,56,1825,875,3.13064,129,7.61513,7150847876
60.3705,16.5644,28.6667,68,63,56,1825,875,3.13064,129,7.61513,7250932185
60.7597,16.4583,28.6667,68,63,56,1825,875,3.13064,129,7.61513,7351012893
64.5608,15.4893,26.6442,68,62,57,1822,875,3.12133,132,7.61465,7451100822
54.3236,18.4082,26.6442,68,62,57,1822,875,3.12133,132,7.61465,7551197770
59.2151,16.8876,26.6442,68,62,57,1822,875,3.12133,132,7.61465,7651280879
60.185,16.6154,26.6442,68,62,57,1822,875,3.12133,132,7.61465,7751368518
60.7647,16.4569,26.6442,68,62,57,1822,875,3.12133,132,7.61465,7851459496
60.2551,16.5961,27.0903,72,62,57,1877,875,3.11274,143,7.6175,7951554335
59.0709,16.9288,27.0903,72,62,57,1877,875,3.11274,143,7.6175,8051649304
60.0747,16.6459,27.0903,72,62,57,1877,875,3.11274,143,7.6175,8151744252
59.1501,16.9061,27.0903,72,62,57,1877,875,3.11274,143,7.6175,8251837541
60.4546,16.5413,27.0903,72,62,57,1877,875,3.11274,143,7.6175,8351922229
62.0387,16.119,23.5094,67,61,57,1810,875,3.11274,129,7.61346,8452009948
62.3096,16.0489,23.5094,67,61,57,1810,875,3.11274,129,7.61346,8552095487
59.1763,16.8987,23.5094,67,61,57,1810,875,3.11274,129,7.61346,8652183475
65.149,15.3494,23.5094,67,61,57,1810,875,3.11274,129,7.61346,8752271884
59.9293,16.6863,23.5094,67,61,57,1810,875,3.11274,129,7.61346,8852362043
59.6387,16.7676,26.5101,66,61,56,1800,875,3.11274,124,7.61625,8952445631
60.1357,16.6291,26.5101,66,61,56,1800,875,3.11274,124,7.61625,9052534820
61.2235,16.3336,26.5101,66,61,56,1800,875,3.11274,124,7.61625,9152623249
60.095,16.6403,26.5101,66,61,56,1800,875,3.11274,124,7.61625,9252713517
59.2798,16.8691,26.5101,66,61,56,1800,875,3.11274,124,7.61625,9352807496
61.4294,16.2788,37.6083,66,61,57,1798,875,3.11274,124,7.59648,9452897014
61.6868,16.2109,37.6083,66,61,57,1798,875,3.11274,124,7.59648,9552991303
59.0154,16.9447,37.6083,66,61,57,1798,875,3.11274,124,7.59648,9654905362
59.9353,16.6846,37.6083,66,61,57,1798,875,3.11274,124,7.59648,9754995251
58.5271,17.0861,37.6083,66,61,57,1798,875,3.11274,124,7.59648,9855085800
62.1862,16.0807,49.3934,66,63,57,1798,875,3.11274,125,7.63412,9955173008
60.0783,16.6449,49.3934,66,63,57,1798,875,3.11274,125,7.63412,10055263867
59.7195,16.7449,49.3934,66,63,57,1798,875,3.11274,125,7.63412,10155348555
61.3847,16.2907,49.3934,66,63,57,1798,875,3.11274,125,7.63412,10255433734
61.5038,16.2592,49.3934,66,63,57,1798,875,3.11274,125,7.63412,10355514983
59.8341,16.7129,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10455606951
61.6864,16.211,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10555695070
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10655787939
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10755880697
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10855978346
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,10956106035
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11056202493
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11156306022
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11256412130
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11356507989
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11456603828
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11556727286
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11656827005
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11756929394
60.3268,16.5764,44.1472,65,64,56,1803,875,3.11264,122,7.64853,11857022882
61.4066,16.2849,46.8147,29,65,53,812,875,3.10705,39,7.87765,11957142071
56.843,17.5923,46.8147,29,65,53,812,875,3.10705,39,7.87765,12057235040
61.1401,16.3559,46.8147,29,65,53,812,875,3.10705,39,7.87765,12157336068
60.4905,16.5315,46.8147,29,65,53,812,875,3.10705,39,7.87765,12257690867
59.6386,16.7677,46.8147,29,65,53,812,875,3.10705,39,7.87765,12357781416
63.1305,15.8402,43.3447,61,65,56,1521,875,3.10318,102,7.86021,12457873134
64.262,15.5613,43.3447,61,65,56,1521,875,3.10318,102,7.86021,12557972063
58.2991,17.1529,43.3447,61,65,56,1521,875,3.10318,102,7.86021,12658026831
59.6178,16.7735,43.3447,61,65,56,1521,875,3.10318,102,7.86021,12758113190
60.4691,16.5374,43.3447,61,65,56,1521,875,3.10318,102,7.86021,12858197769
57.9043,17.2699,37.3928,66,65,57,1820,875,3.10318,125,7.86029,12958281637
59.3722,16.8429,37.3928,66,65,57,1820,875,3.10318,125,7.86029,13058388826
61.7317,16.1991,37.3928,66,65,57,1820,875,3.10318,125,7.86029,13158479045
58.618,17.0596,37.3928,66,65,57,1820,875,3.10318,125,7.86029,13258564823
59.6366,16.7682,37.3928,66,65,57,1820,875,3.10318,125,7.86029,13358652442
61.6319,16.2254,38.0306,67,65,56,1807,875,3.10318,130,7.86909,13458745521
52.1237,19.1851,38.0306,67,65,56,1807,875,3.10318,130,7.86909,13558842029
61.6011,16.2335,38.0306,67,65,56,1807,875,3.10318,130,7.86909,13659008848
59.4265,16.8275,38.0306,67,65,56,1807,875,3.10318,130,7.86909,13759111937
59.193,16.8939,38.0306,67,65,56,1807,875,3.10318,130,7.86909,13859200175
59.316,16.8588,48.6207,65,65,57,1782,875,3.10318,118,7.8813,13959290914
60.8267,16.4402,48.6207,65,65,57,1782,875,3.10318,118,7.8813,14059384042
59.7254,16.7433,48.6207,65,65,57,1782,875,3.10318,118,7.8813,14159469091
61.374,16.2935,48.6207,65,65,57,1782,875,3.10318,118,7.8813,14259555240
58.902,16.9774,48.6207,65,65,57,1782,875,3.10318,118,7.8813,14359644218
56.7859,17.61,46.7554,64,65,56,1770,875,3.10916,119,7.97419,14459731167
62.7892,15.9263,46.7554,64,65,56,1770,875,3.10916,119,7.97419,14559825136
60.9681,16.402,46.7554,64,65,56,1770,875,3.10916,119,7.97419,14659912924
60.1178,16.634,46.7554,64,65,56,1770,875,3.10916,119,7.97419,14759996963
60.3479,16.5706,46.7554,64,65,56,1770,875,3.10916,119,7.97419,14860088561
60.2591,16.595,53.6424,63,66,56,1760,875,3.10916,111,8.03185,14960180700
57.6917,17.3335,53.6424,63,66,56,1760,875,3.10916,111,8.03185,15060265139
59.274,16.8708,53.6424,63,66,56,1760,875,3.10916,111,8.03185,15160352207
59.0142,16.9451,53.6424,63,66,56,1760,875,3.10916,111,8.03185,15260436906
61.6965,16.2084,53.6424,63,66,56,1760,875,3.10916,111,8.03185,15360525295
60.8801,16.4257,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15460622563
61.75,16.1943,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15560717642
59.2855,16.8675,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15660805641
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15760906289
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15861004628
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,15961115927
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16061207975
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16161303064
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16262036323
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16362145991
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16462257360
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16562354019
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16662470447
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16762575676
58.4775,17.1006,51.6408,61,66,56,1751,875,3.10318,107,8.06953,16862677774
