os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 5600 OEM/5600 XT / 5700/5700 XT,16293816,7.0.11-76070011-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4171675734
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4271767422
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4371879641
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4471990509
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4572101948
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4672227447
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4772335025
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4872443624
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,4972594083
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,5072716491
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,5172810220
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,5272905619
59.6038,16.7775,17.0772,39,68,58,989,875,2.16511,47,5.96538,5372999657
148.891,6.71631,38.4958,0,69,57,800,875,2.89493,34,8.37049,5473114526
60.752,16.4604,38.4958,0,69,57,800,875,2.89493,34,8.37049,5573199815
62.5723,15.9815,38.4958,0,69,57,800,875,2.89493,34,8.37049,5673290593
60.6669,16.4834,38.4958,0,69,57,800,875,2.89493,34,8.37049,5773387572
58.5149,17.0897,38.4958,0,69,57,800,875,2.89493,34,8.37049,5873479510
60.2647,16.5935,35.8586,24,69,59,1038,875,2.89598,55,8.71648,5973584289
61.0968,16.3675,35.8586,24,69,59,1038,875,2.89598,55,8.71648,6073664898
60.9628,16.4035,35.8586,24,69,59,1038,875,2.89598,55,8.71648,6173753796
61.43,16.2787,35.8586,24,69,59,1038,875,2.89598,55,8.71648,6273836485
59.6729,16.758,35.8586,24,69,59,1038,875,2.89598,55,8.71648,6373920184
46.5909,21.4634,23.9482,58,69,60,1480,875,2.89598,81,8.16737,6474012052
61.5062,16.2585,23.9482,58,69,60,1480,875,2.89598,81,8.16737,6574110151
58.5346,17.0839,23.9482,58,69,60,1480,875,2.89598,81,8.16737,6674321320
54.9068,18.2127,23.9482,58,69,60,1480,875,2.89598,81,8.16737,6774433738
58.8941,16.9796,23.9482,58,69,60,1480,875,2.89598,81,8.16737,6874645637
61.9282,16.1477,94.6932,59,68,61,1578,875,2.89596,89,8.16747,6974889066
41.7719,23.9396,94.6932,59,68,61,1578,875,2.89596,89,8.16747,7075066584
104.093,9.60675,94.6932,59,68,61,1578,875,2.89596,89,8.16747,7175418383
61.1,16.3666,94.6932,59,68,61,1578,875,2.89596,89,8.16747,7275615582
36.2981,27.5497,94.6932,59,68,61,1578,875,2.89596,89,8.16747,7375789460
87.0526,11.4873,94.6932,59,68,61,1578,875,2.89596,89,8.16747,7475947899
60.2792,16.5895,99.5106,59,68,61,1553,875,2.89632,97,8.16773,7576110578
44.3321,22.557,99.5106,59,68,61,1553,875,2.89632,97,8.16773,7676297516
68.6471,14.5673,99.5106,59,68,61,1553,875,2.89632,97,8.16773,7776470795
59.4628,16.8172,99.5106,59,68,61,1553,875,2.89632,97,8.16773,7876635364
62.2222,16.0714,99.5106,59,68,61,1553,875,2.89632,97,8.16773,7976725412
59.318,16.8583,78.4184,58,68,61,1525,875,2.8964,96,8.16807,8076810621
56.4795,17.7055,78.4184,58,68,61,1525,875,2.8964,96,8.16807,8176896979
50.6601,19.7394,78.4184,58,68,61,1525,875,2.8964,96,8.16807,8276988508
65.9073,15.1728,78.4184,58,68,61,1525,875,2.8964,96,8.16807,8377083517
58.9487,16.9639,78.4184,58,68,61,1525,875,2.8964,96,8.16807,8477181245
55.7335,17.9425,63.9073,61,68,61,1648,875,2.8964,103,8.16782,8577270464
70.4475,14.195,63.9073,61,68,61,1648,875,2.8964,103,8.16782,8677327003
58.5787,17.071,63.9073,61,68,61,1648,875,2.8964,103,8.16782,8777415891
49.3274,20.2727,63.9073,61,68,61,1648,875,2.8964,103,8.16782,8877627490
67.1292,14.8966,63.9073,61,68,61,1648,875,2.8964,103,8.16782,8977716469
63.0665,15.8563,80.0979,59,68,61,1574,875,2.8964,105,8.17158,9077823967
59.1665,16.9015,80.0979,59,68,61,1574,875,2.8964,105,8.17158,9177930206
57.1959,17.4838,80.0979,59,68,61,1574,875,2.8964,105,8.17158,9278203065
86.1409,11.6089,80.0979,59,68,61,1574,875,2.8964,105,8.17158,9378387693
52.1218,19.1858,80.0979,59,68,61,1574,875,2.8964,105,8.17158,9478545042
61.6952,16.2087,95.5738,60,68,61,1562,875,2.8964,98,8.17249,9578736371
59.7578,16.7342,95.5738,60,68,61,1562,875,2.8964,98,8.17249,9678899909
55.0019,18.1812,95.5738,60,68,61,1562,875,2.8964,98,8.17249,9779060738
58.5876,17.0685,95.5738,60,68,61,1562,875,2.8964,98,8.17249,9879241437
63.1876,15.8259,95.5738,60,68,61,1562,875,2.8964,98,8.17249,9979421275
49.5576,20.1786,99.6683,61,68,61,1619,875,2.8964,96,8.15833,10079600504
68.759,14.5435,99.6683,61,68,61,1619,875,2.8964,96,8.15833,10179768702
53.5792,18.664,99.6683,61,68,61,1619,875,2.8964,96,8.15833,10279920181
52.5889,19.0154,99.6683,61,68,61,1619,875,2.8964,96,8.15833,10380106980
77.6803,12.8733,99.6683,61,68,61,1619,875,2.8964,96,8.15833,10480297688
61.7218,16.2017,99.1639,61,68,61,1591,875,2.89648,100,8.15964,10580448317
64.0156,15.6212,99.1639,61,68,61,1591,875,2.89648,100,8.15964,10680575046
60.7123,16.4711,99.1639,61,68,61,1591,875,2.89648,100,8.15964,10780669594
58.746,17.0224,99.1639,61,68,61,1591,875,2.89648,100,8.15964,10880754833
25.9494,38.5366,99.1639,61,68,61,1591,875,2.89648,100,8.15964,10981536772
45.9627,21.7568,60,62,68,61,1664,875,2.89648,106,8.16015,11081737971
65.6267,15.2377,60,62,68,61,1664,875,2.89648,106,8.16015,11181848509
60.2915,16.5861,60,62,68,61,1664,875,2.89648,106,8.16015,11281990468
40.2815,24.8253,60,62,68,61,1664,875,2.89648,106,8.16015,11382170106
60.9818,16.3983,60,62,68,61,1664,875,2.89648,106,8.16015,11482300055
62.905,15.897,97.7383,57,68,61,1561,875,2.89647,94,8.11943,11582426654
56.062,17.8374,97.7383,57,68,61,1561,875,2.89647,94,8.11943,11683249253
62.6616,15.9587,97.7383,57,68,61,1561,875,2.89647,94,8.11943,11784225502
71.7584,13.9357,97.7383,57,68,61,1561,875,2.89647,94,8.11943,11884545220
65.2163,15.3336,97.7383,57,68,61,1561,875,2.89647,94,8.11943,11984721259
64.9802,15.3893,99.5154,61,67,61,1614,875,2.89647,106,8.13427,12084890908
111.154,8.99655,99.5154,61,67,61,1614,875,2.89647,106,8.13427,12185054926
76.3849,13.0916,99.5154,61,67,61,1614,875,2.89647,106,8.13427,12285217925
65.6334,15.2361,99.5154,61,67,61,1614,875,2.89647,106,8.13427,12385397524
81.7734,12.2289,99.5154,61,67,61,1614,875,2.89647,106,8.13427,12485552302
60.5481,16.5158,84.7682,61,67,61,1600,875,2.89647,99,8.13255,12585655521
59.5154,16.8024,84.7682,61,67,61,1600,875,2.89647,99,8.13255,12685742319
66.8388,14.9614,84.7682,61,67,61,1600,875,2.89647,99,8.13255,12785827588
63.0901,15.8504,84.7682,61,67,61,1600,875,2.89647,99,8.13255,12885918547
62.132,16.0948,84.7682,61,67,61,1600,875,2.89647,99,8.13255,12986009145
59.5868,16.7822,67.7258,61,68,61,1614,875,2.89647,101,8.13315,13086125994
67.2582,14.8681,67.7258,61,68,61,1614,875,2.89647,101,8.13315,13186210823
65.6962,15.2216,67.7258,61,68,61,1614,875,2.89647,101,8.13315,13286332531
48.1437,20.7712,67.7258,61,68,61,1614,875,2.89647,101,8.13315,13386422480
53.2765,18.77,67.7258,61,68,61,1614,875,2.89647,101,8.13315,13486513369
58.8014,17.0064,81.6807,62,69,62,1612,875,2.89647,106,8.12222,13588334638
52.4714,19.058,81.6807,62,69,62,1612,875,2.89647,106,8.12222,13688428586
66.3217,15.078,81.6807,62,69,62,1612,875,2.89647,106,8.12222,13788558295
60.433,16.5473,81.6807,62,69,62,1612,875,2.89647,106,8.12222,13888715374
67.6248,14.7875,81.6807,62,69,62,1612,875,2.89647,106,8.12222,13988925262
52.153,19.1743,81.6807,62,69,62,1612,875,2.89647,106,8.12222,14089091911
67.2004,14.8809,97.7419,60,69,61,1582,875,2.89647,96,8.11751,14189354280
78.7913,12.6918,97.7419,60,69,61,1582,875,2.89647,96,8.11751,14289525758
60.6439,16.4897,97.7419,60,69,61,1582,875,2.89647,96,8.11751,14389688947
55.3457,18.0682,97.7419,60,69,61,1582,875,2.89647,96,8.11751,14489870966
71.0555,14.0735,97.7419,60,69,61,1582,875,2.89647,96,8.11751,14590056914
66.7389,14.9838,99.6764,61,69,61,1581,875,2.89647,97,8.11703,14690216283
109.586,9.12527,99.6764,61,69,61,1581,875,2.89647,97,8.11703,14790343192
59.0678,16.9297,99.6764,61,69,61,1581,875,2.89647,97,8.11703,14890455620
52.1461,19.1769,99.6764,61,69,61,1581,875,2.89647,97,8.11703,14991056619
81.0612,12.3364,99.6764,61,69,61,1581,875,2.89647,97,8.11703,15091244978
66.51,15.0353,98.5075,60,69,61,1602,875,2.89647,101,8.11647,15192143087
57.1881,17.4861,98.5075,60,69,61,1602,875,2.89647,101,8.11647,15292291795
60.6972,16.4752,98.5075,60,69,61,1602,875,2.89647,101,8.11647,15392378434
58.6128,17.0611,98.5075,60,69,61,1602,875,2.89647,101,8.11647,15492462132
59.9278,16.6867,98.5075,60,69,61,1602,875,2.89647,101,8.11647,15592546321
57.4372,17.4103,36.9565,63,68,61,1681,875,2.89647,104,6.51967,15692631070
60.8744,16.4273,36.9565,63,68,61,1681,875,2.89647,104,6.51967,15792714888
59.9337,16.6851,36.9565,63,68,61,1681,875,2.89647,104,6.51967,15892799087
60.6714,16.4822,36.9565,63,68,61,1681,875,2.89647,104,6.51967,15992884676
59.5579,16.7904,36.9565,63,68,61,1681,875,2.89647,104,6.51967,16092969884
60.2701,16.592,18.8235,60,68,60,1672,875,2.89647,102,5.82762,16193054863
59.123,16.9139,18.8235,60,68,60,1672,875,2.89647,102,5.82762,16293119832
61.076,16.373,18.8235,60,68,60,1672,875,2.89647,102,5.82762,16393232320
58.894,16.9796,18.8235,60,68,60,1672,875,2.89647,102,5.82762,16493344679
61.2475,16.3272,18.8235,60,68,60,1672,875,2.89647,102,5.82762,16593434617
58.5686,17.074,34.1837,60,67,60,1672,875,2.89647,102,7.18198,16693534266
61.5567,16.2452,34.1837,60,67,60,1672,875,2.89647,102,7.18198,16793627655
59.6698,16.7589,34.1837,60,67,60,1672,875,2.89647,102,7.18198,16893718373
79.7137,12.5449,34.1837,60,67,60,1672,875,2.89647,102,7.18198,16993821862
63.875,15.6556,34.1837,60,67,60,1672,875,2.89647,102,7.18198,17093921771
57.3346,17.4415,62.7677,61,68,61,1661,875,2.89647,99,8.81705,17194026529
63.4965,15.7489,62.7677,61,68,61,1661,875,2.89647,99,8.81705,17294138908
62.1502,16.0901,62.7677,61,68,61,1661,875,2.89647,99,8.81705,17394247727
59.9041,16.6933,62.7677,61,68,61,1661,875,2.89647,99,8.81705,17494352565
68.5449,14.589,62.7677,61,68,61,1661,875,2.89647,99,8.81705,17594457454
55.8195,17.9149,95.2459,61,71,61,1651,875,2.89647,102,9.78114,17694562292
66.8754,14.9532,95.2459,61,71,61,1651,875,2.89647,102,9.78114,17794721901
55.6248,17.9776,95.2459,61,71,61,1651,875,2.89647,102,9.78114,17894824390
61.1553,16.3518,95.2459,61,71,61,1651,875,2.89647,102,9.78114,17994937548
60.4324,16.5474,95.2459,61,71,61,1651,875,2.89647,102,9.78114,18095038697
55.144,18.1343,98.8655,60,73,61,1612,875,2.89647,101,11.155,18195136566
60.8915,16.4226,98.8655,60,73,61,1612,875,2.89647,101,11.155,18295257834
54.5691,18.3254,98.8655,60,73,61,1612,875,2.89647,101,11.155,18395359833
60.3126,16.5803,98.8655,60,73,61,1612,875,2.89647,101,11.155,18495482602
61.1546,16.352,98.8655,60,73,61,1612,875,2.89647,101,11.155,18595582340
59.5869,16.7822,97.5807,62,76,61,1653,875,2.89647,104,12.0799,18696360779
60.8941,16.4219,97.5807,62,76,61,1653,875,2.89647,104,12.0799,18797347758
59.9059,16.6929,97.5807,62,76,61,1653,875,2.89647,104,12.0799,18898347187
55.9237,17.8815,97.5807,62,76,61,1653,875,2.89647,104,12.0799,18998461546
76.8716,13.0087,97.5807,62,76,61,1653,875,2.89647,104,12.0799,19098606204
64.6018,15.4794,95.5298,61,76,60,1645,875,2.89647,103,11.3134,19198777753
46.8248,21.3562,95.5298,61,76,60,1645,875,2.89647,103,11.3134,19298899151
62.1539,16.0891,95.5298,61,76,60,1645,875,2.89647,103,11.3134,19399022370
63.2976,15.7984,95.5298,61,76,60,1645,875,2.89647,103,11.3134,19499163729
51.8667,19.2802,95.5298,61,76,60,1645,875,2.89647,103,11.3134,19599305227
65.9115,15.1719,97.8512,61,76,60,1601,875,2.89647,104,10.9642,19699440876
44.748,22.3474,97.8512,61,76,60,1601,875,2.89647,104,10.9642,19799568755
58.7965,17.0078,97.8512,61,76,60,1601,875,2.89647,104,10.9642,19899715253
52.6914,18.9784,97.8512,61,76,60,1601,875,2.89647,104,10.9642,19999851042
62.0714,16.1105,97.8512,61,76,60,1601,875,2.89647,104,10.9642,20100007901
51.9487,19.2498,97.8512,61,76,60,1601,875,2.89647,104,10.9642,20200184069
79.2694,12.6152,96.4687,61,76,60,1617,875,2.89647,100,10.4318,20300326568
52.6487,18.9938,96.4687,61,76,60,1617,875,2.89647,100,10.4318,20400452667
58.9192,16.9724,96.4687,61,76,60,1617,875,2.89647,100,10.4318,20500616225
87.373,11.4452,96.4687,61,76,60,1617,875,2.89647,100,10.4318,20600763474
61.028,16.3859,96.4687,61,76,60,1617,875,2.89647,100,10.4318,20700882893
53.1725,18.8067,96.5174,59,76,60,1567,875,2.89647,104,10.083,20801002741
53.4869,18.6962,96.5174,59,76,60,1567,875,2.89647,104,10.083,20901131260
59.7207,16.7446,96.5174,59,76,60,1567,875,2.89647,104,10.083,21001259289
58.9998,16.9492,96.5174,59,76,60,1567,875,2.89647,104,10.083,21101364697
58.6525,17.0496,96.5174,59,76,60,1567,875,2.89647,104,10.083,21201488536
54.7742,18.2568,97.5689,61,76,60,1593,875,2.89647,97,10.7853,21301627674
62.7363,15.9397,97.5689,61,76,60,1593,875,2.89647,97,10.7853,21401735233
60.4948,16.5303,97.5689,61,76,60,1593,875,2.89647,97,10.7853,21501839082
83.0649,12.0388,97.5689,61,76,60,1593,875,2.89647,97,10.7853,21601946290
58.5024,17.0933,97.5689,61,76,60,1593,875,2.89647,97,10.7853,21702050339
60.8965,16.4213,99.005,61,77,60,1617,875,2.89647,99,11.551,21802173018
52.8641,18.9164,99.005,61,77,60,1617,875,2.89647,99,11.551,21902283356
59.1859,16.8959,99.005,61,77,60,1617,875,2.89647,99,11.551,22002359225
60.3626,16.5665,99.005,61,77,60,1617,875,2.89647,99,11.551,22102467684
66.5097,15.0354,99.005,61,77,60,1617,875,2.89647,99,11.551,22203361342
61.2452,16.3278,99.3453,60,77,60,1610,875,2.89647,102,11.8274,22303500261
60.2036,16.6103,99.3453,60,77,60,1610,875,2.89647,102,11.8274,22403615430
63.0365,15.8638,99.3453,60,77,60,1610,875,2.89647,102,11.8274,22503728068
57.5172,17.3861,99.3453,60,77,60,1610,875,2.89647,102,11.8274,22603885907
57.2137,17.4783,99.3453,60,77,60,1610,875,2.89647,102,11.8274,22704007886
58.2646,17.1631,98.505,60,77,60,1603,875,2.89647,100,11.4435,22804149614
66.1079,15.1268,98.505,60,77,60,1603,875,2.89647,100,11.4435,22910411605
63.0012,15.8727,98.505,60,77,60,1603,875,2.89647,100,11.4435,23010553243
48.9969,20.4094,98.505,60,77,60,1603,875,2.89647,100,11.4435,23110718102
62.932,15.8902,98.505,60,77,60,1603,875,2.89647,100,11.4435,23210868901
64.2388,15.5669,98.8333,61,77,60,1628,875,2.89647,100,11.1891,23310976559
59.5123,16.8032,98.8333,61,77,60,1628,875,2.89647,100,11.1891,23411078568
60.2063,16.6096,98.8333,61,77,60,1628,875,2.89647,100,11.1891,23511219937
52.6848,18.9808,98.8333,61,77,60,1628,875,2.89647,100,11.1891,23611370335
73.8648,13.5383,98.8333,61,77,60,1628,875,2.89647,100,11.1891,23711483834
70.9441,14.0956,97.4958,61,77,59,1638,875,2.89647,100,10.5846,23811835873
55.3998,18.0506,97.4958,61,77,59,1638,875,2.89647,100,10.5846,23911979541
68.3019,14.6409,97.4958,61,77,59,1638,875,2.89647,100,10.5846,24012124810
59.196,16.893,97.4958,61,77,59,1638,875,2.89647,100,10.5846,24112264369
61.7111,16.2045,97.4958,61,77,59,1638,875,2.89647,100,10.5846,24212366987
42.6162,23.4653,97.8654,60,77,61,1589,875,2.89647,102,10.6587,24312595186
48.2102,20.7425,97.8654,60,77,61,1589,875,2.89647,102,10.6587,24412735365
63.5225,15.7424,97.8654,60,77,61,1589,875,2.89647,102,10.6587,24512895953
55.1418,18.1351,97.8654,60,77,61,1589,875,2.89647,102,10.6587,24613038472
54.442,18.3682,97.8654,60,77,61,1589,875,2.89647,102,10.6587,24713162371
60.3795,16.5619,98.8333,61,77,60,1588,875,2.89647,99,11.4532,24813273569
54.9164,18.2095,98.8333,61,77,60,1588,875,2.89647,99,11.4532,24913363978
60.7535,16.4599,98.8333,61,77,60,1588,875,2.89647,99,11.4532,25013514716
47.6976,20.9654,98.8333,61,77,60,1588,875,2.89647,99,11.4532,25113897835
65.687,15.2237,98.8333,61,77,60,1588,875,2.89647,99,11.4532,25214015254
42.3212,23.6288,99.5146,61,77,60,1629,875,2.89647,98,11.8263,25314158242
67.8952,14.7286,99.5146,61,77,60,1629,875,2.89647,98,11.8263,25414294021
60.3245,16.577,99.5146,61,77,60,1629,875,2.89647,98,11.8263,25514364130
68.2501,14.652,99.5146,61,77,60,1629,875,2.89647,98,11.8263,25614474658
57.7262,17.3232,99.5146,61,77,60,1629,875,2.89647,98,11.8263,25714609887
58.8023,17.0061,99.5008,61,77,60,1624,875,2.89635,104,11.9895,25814723526
57.5069,17.3892,99.5008,61,77,60,1624,875,2.89635,104,11.9895,25914896734
57.2513,17.4668,99.5008,61,77,60,1624,875,2.89635,104,11.9895,26015036103
55.6804,17.9596,99.5008,61,77,60,1624,875,2.89635,104,11.9895,26115167542
79.7955,12.532,99.5008,61,77,60,1624,875,2.89635,104,11.9895,26215323260
64.6387,15.4706,99.0083,60,77,60,1603,875,2.89635,100,11.4768,26315454219
52.2256,19.1477,99.0083,60,77,60,1603,875,2.89635,100,11.4768,26415576588
45.1518,22.1475,99.0083,60,77,60,1603,875,2.89635,100,11.4768,26515683036
58.9383,16.9669,99.0083,60,77,60,1603,875,2.89635,100,11.4768,26615812855
83.0349,12.0431,99.0083,60,77,60,1603,875,2.89635,100,11.4768,26716108514
83.0538,12.0404,95.9416,61,76,60,1584,875,2.89635,102,10.2615,26816262722
53.64,18.6428,95.9416,61,76,60,1584,875,2.89635,102,10.2615,26916375121
66.1727,15.112,95.9416,61,76,60,1584,875,2.89635,102,10.2615,27016520200
75.4411,13.2554,95.9416,61,76,60,1584,875,2.89635,102,10.2615,27117187208
59.0626,16.9312,95.9416,61,76,60,1584,875,2.89635,102,10.2615,27217345147
34.6717,28.842,98.6992,61,76,59,1627,875,2.89635,102,10.8085,27317491026
67.4761,14.8201,98.6992,61,76,59,1627,875,2.89635,102,10.8085,27417672924
61.5739,16.2407,98.6992,61,76,59,1627,875,2.89635,102,10.8085,27517799383
56.6834,17.6419,98.6992,61,76,59,1627,875,2.89635,102,10.8085,27617913652
60.362,16.5667,98.6992,61,76,59,1627,875,2.89635,102,10.8085,27718032620
53.8307,18.5768,99.0132,61,76,60,1576,875,2.89635,100,10.699,27818151879
61.1931,16.3417,99.0132,61,76,60,1576,875,2.89635,100,10.699,27918272968
78.0299,12.8156,99.0132,61,76,60,1576,875,2.89635,100,10.699,28018372816
56.0318,17.847,99.0132,61,76,60,1576,875,2.89635,100,10.699,28118760655
61.4119,16.2835,99.0132,61,76,60,1576,875,2.89635,100,10.699,28218935704
67.1352,14.8953,99.0132,61,76,60,1576,875,2.89635,100,10.699,28319052532
68.1813,14.6668,98.2172,60,76,60,1623,875,2.89635,99,10.9487,28419171271
54.7204,18.2747,98.2172,60,76,60,1623,875,2.89635,99,10.9487,28519283689
55.8609,17.9016,98.2172,60,76,60,1623,875,2.89635,99,10.9487,28619371018
60.7548,16.4596,98.2172,60,76,60,1623,875,2.89635,99,10.9487,28719475637
55.8322,17.9108,98.2172,60,76,60,1623,875,2.89635,99,10.9487,28819587345
63.0829,15.8522,98.9983,60,77,60,1623,875,2.89635,99,11.7434,28922421445
52.5465,19.0308,98.9983,60,77,60,1623,875,2.89635,99,11.7434,29022533173
64.1842,15.5802,98.9983,60,77,60,1623,875,2.89635,99,11.7434,29122867282
58.8138,17.0028,98.9983,60,77,60,1623,875,2.89635,99,11.7434,29223372801
63.7486,15.6866,98.9983,60,77,60,1623,875,2.89635,99,11.7434,29324006490
68.3421,14.6323,99.5041,61,77,60,1609,875,2.89635,102,11.5236,29424128218
63.2755,15.8039,99.5041,61,77,60,1609,875,2.89635,102,11.5236,29524231827
99.2873,10.0718,99.5041,61,77,60,1609,875,2.89635,102,11.5236,29624342426
67.0479,14.9147,99.5041,61,77,60,1609,875,2.89635,102,11.5236,29724444184
71.2297,14.0391,99.5041,61,77,60,1609,875,2.89635,102,11.5236,29824715823
59.0038,16.9481,98.0519,60,77,60,1638,875,2.89635,98,11.0348,29924948582
53.0211,18.8604,98.0519,60,77,60,1638,875,2.89635,98,11.0348,30025072860
90.0121,11.1096,98.0519,60,77,60,1638,875,2.89635,98,11.0348,30125245079
68.8454,14.5253,98.0519,60,77,60,1638,875,2.89635,98,11.0348,30225379948
64.0929,15.6024,98.0519,60,77,60,1638,875,2.89635,98,11.0348,30325497786
54.3284,18.4066,99.4992,61,76,60,1597,875,2.89635,100,11.225,30425618755
41.7076,23.9765,99.4992,61,76,60,1597,875,2.89635,100,11.225,30525784164
62.5945,15.9758,99.4992,61,76,60,1597,875,2.89635,100,11.225,30625963622
47.5581,21.0269,99.4992,61,76,60,1597,875,2.89635,100,11.225,30726098481
65.2806,15.3185,99.4992,61,76,60,1597,875,2.89635,100,11.225,30826258519
52.474,19.0571,98.2315,60,76,60,1592,875,2.89635,96,11.0398,30926380278
56.2078,17.7911,98.2315,60,76,60,1592,875,2.89635,96,11.0398,31026492747
63.2847,15.8016,98.2315,60,76,60,1592,875,2.89635,96,11.0398,31127245486
53.787,18.5919,98.2315,60,76,60,1592,875,2.89635,96,11.0398,31227373314
58.7822,17.012,98.2315,60,76,60,1592,875,2.89635,96,11.0398,31327500263
60.6264,16.4945,98.6689,62,76,59,1610,875,2.89635,101,10.8871,31427671412
52.8057,18.9373,98.6689,62,76,59,1610,875,2.89635,101,10.8871,31527837300
76.7926,13.0221,98.6689,62,76,59,1610,875,2.89635,101,10.8871,31627988459
66.5389,15.0288,98.6689,62,76,59,1610,875,2.89635,101,10.8871,31728123258
51.9918,19.2338,98.6689,62,76,59,1610,875,2.89635,101,10.8871,31828386196
58.5833,17.0697,99.1694,60,76,59,1601,875,2.89635,98,11.231,31928543915
60.0797,16.6445,99.1694,60,76,59,1601,875,2.89635,98,11.231,32028664464
68.5179,14.5947,99.1694,60,76,59,1601,875,2.89635,98,11.231,32128801742
58.1285,17.2033,99.1694,60,76,59,1601,875,2.89635,98,11.231,32228922541
